,L1_norm,L2_norm
2012-12-11,0.020182441472000757,0.0047902087165228435
2012-12-12,0.021457043607900825,0.004938003436910377
2012-12-13,0.0107800214350113,0.0027896290247709796
2012-12-14,0.011035682921312706,0.0027955273433412854
2012-12-17,0.010992417369977503,0.0027951741038252523
2012-12-18,0.010736755883676098,0.002789275038279876
2012-12-19,0.010736755883676098,0.002789275038279876
2012-12-20,0.0013156293445132454,0.0004675331640955061
2012-12-21,0.005063351713207181,0.0011955899150520432
2012-12-24,0.005063351713207181,0.0011955899150520432
2012-12-26,0.007607226645921209,0.001459056987517786
2012-12-27,0.005603911513853383,0.0011740157802901927
2012-12-28,0.008772507944453747,0.001471261215548973
2012-12-31,0.008772507944453747,0.001471261215548973
2013-01-02,0.008772507944453747,0.001471261215548973
2013-01-03,0.009832599134891066,0.0015821629761424792
2013-01-04,0.010508508702925776,0.0016052867466941592
2013-01-07,0.008345528294486449,0.0014148504606781658
2013-01-08,0.008345528294486449,0.0014148504606781658
2013-01-09,0.012097211258551508,0.001978361098236419
2013-01-10,0.018977967295478515,0.0027001911608061325
2013-01-11,0.018977967295478515,0.0027001911608061325
2013-01-14,0.018977967295478515,0.0027001911608061325
2013-01-15,0.026545368095946213,0.0031943451991868926
2013-01-16,0.02646696857153715,0.0032556693166116628
2013-01-17,0.02458637148676681,0.0031791613675365123
2013-01-18,0.02180072494990664,0.0030125319782425184
2013-01-22,0.014841980994114006,0.0023533973872397968
2013-01-23,0.017158561152688323,0.0024599177905782594
2013-01-24,0.017494076182637826,0.0024661549023047504
2013-01-25,0.010127204920737246,0.001480462981130828
2013-01-28,0.008606629315720147,0.001385571143224192
2013-01-29,0.008608071274693034,0.0013855718935447824
2013-01-30,0.02303820358087125,0.002998942696353845
2013-01-31,0.02303820358087125,0.002998942696353845
2013-02-01,0.02303820358087125,0.002998942696353845
2013-02-04,0.02303820358087125,0.002998942696353845
2013-02-05,0.02343741083699846,0.0030050416829733866
2013-02-06,0.026499221815297545,0.0036076500683850186
2013-02-07,0.0244342725550492,0.0034336705672722368
2013-02-08,0.0244342725550492,0.0034336705672722368
2013-02-11,0.018412205119722615,0.0030451463293320324
2013-02-12,0.019625146245832302,0.003089611918530803
2013-02-13,0.02080008640294418,0.0031328000082959362
2013-02-14,0.019250527628619313,0.003083793372389251
2013-02-15,0.02033483570900014,0.0031472369856920157
2013-02-19,0.006091271424240835,0.0011863458359666693
2013-02-20,0.006091271424240835,0.0011863458359666693
2013-02-21,0.006894155238885258,0.001268110237218283
2013-02-22,0.01060304057974765,0.0021545583072839734
2013-02-25,0.015522468550150416,0.0031273909129340954
2013-02-26,0.015522468550150416,0.0031273909129340954
2013-02-27,0.015522468550150416,0.0031273909129340954
2013-02-28,0.006801473025018127,0.0012664779259312772
2013-03-01,0.016577599071262362,0.0022942839696467256
2013-03-04,0.007920532141474217,0.0012565485236997812
2013-03-05,0.007920532141474217,0.0012565485236997812
2013-03-06,0.006508671938258635,0.0010765182728134039
2013-03-07,0.004528413570552101,0.0007956524511109497
2013-03-08,0.006974118044899072,0.0011837507893411646
2013-03-11,0.01604639403801123,0.0018280762106182556
2013-03-12,0.01604639403801123,0.0018280762106182556
2013-03-13,0.01736871041482743,0.0018997470380234158
2013-03-14,0.01736871041482743,0.0018997470380234158
2013-03-15,0.013388060265630136,0.0015168558597344456
2013-03-18,0.012623506269899528,0.0014904597315410467
2013-03-19,0.013561495410434925,0.001525876898616519
2013-03-20,0.019696539474598637,0.0021687001225480377
2013-03-21,0.011918253785216534,0.0018466969001645882
2013-03-22,0.009748510263311985,0.0015551514233350734
2013-03-25,0.007371016133388562,0.0013804952549338774
2013-03-26,0.007371016133388562,0.0013804952549338774
2013-03-27,0.008532441567435167,0.0015200074626498818
2013-03-28,0.00801268678391418,0.0014821606215844254
2013-04-01,0.00753545858672633,0.0014592216325642025
2013-04-02,0.00753545858672633,0.0014592216325642025
2013-04-03,0.006824120474548093,0.001375105379183731
2013-04-04,0.00753545858672633,0.0014592216325642025
2013-04-05,0.01010811779762506,0.0016508678417459504
2013-04-08,0.018211471666337235,0.0026808006173485526
2013-04-09,0.018211471666337235,0.0026808006173485526
2013-04-10,0.018211471666337235,0.0026808006173485526
2013-04-11,0.02038084237946278,0.002784480565521755
2013-04-12,0.02304265817272465,0.002946263780215294
2013-04-15,0.02304265817272465,0.002946263780215294
2013-04-16,0.02304265817272465,0.002946263780215294
2013-04-17,0.02304265817272465,0.002946263780215294
2013-04-18,0.02333397913733068,0.002949624570103361
2013-04-19,0.01819873733431063,0.0026818794038037533
2013-04-22,0.009760654842815401,0.0017972553771543483
2013-04-23,0.009760654842815401,0.0017972553771543483
2013-04-24,0.009760654842815401,0.0017972553771543483
2013-04-25,0.01324047885085303,0.002017160315123965
2013-04-26,0.01324047885085303,0.002017160315123965
2013-04-29,0.015791165610679787,0.002395779954870361
2013-04-30,0.02019224181166196,0.0029122652502795894
2013-05-01,0.02019224181166196,0.0029122652502795894
2013-05-02,0.009391304895796995,0.0019684915151223273
2013-05-03,0.012331150122380074,0.002251409808184206
2013-05-06,0.012331150122380074,0.002251409808184206
2013-05-07,0.01667283426721566,0.0026452300181833577
2013-05-08,0.02526734321905666,0.003882516902547054
2013-05-09,0.029611783491803836,0.004124436445308262
2013-05-10,0.029611783491803836,0.004124436445308262
2013-05-13,0.037755004345478065,0.004755838146628545
2013-05-14,0.037755004345478065,0.004755838146628545
2013-05-15,0.037755004345478065,0.004755838146628545
2013-05-16,0.026948948586240192,0.0040063938214897074
2013-05-17,0.025380942674535712,0.003832806955846172
2013-05-20,0.03026250421367674,0.004549571674627967
2013-05-21,0.03988981430340082,0.005267905126514508
2013-05-22,0.040397857998445585,0.005406297094638221
2013-05-23,0.034533580175192584,0.004914612197446988
2013-05-24,0.033816279159510076,0.004964281224002588
2013-05-28,0.03649965284389377,0.005002002810194202
2013-05-29,0.03498221985304785,0.004884338346266486
2013-05-30,0.02865006194111737,0.004295294776140265
2013-05-31,0.02865006194111737,0.004295294776140265
2013-06-03,0.03249756962332112,0.00448976686512998
2013-06-04,0.05771735325282387,0.006191103806054235
2013-06-05,0.02843955229306567,0.0040805460752073325
2013-06-06,0.0672550388997139,0.006641235612353641
2013-06-07,0.0672550388997139,0.006641235612353641
2013-06-10,0.09155678347360113,0.009992477271566732
2013-06-11,0.0646571999763401,0.008199581715587444
2013-06-12,0.06144687304293142,0.008141831125158138
2013-06-13,0.039018635058188735,0.006417535530354167
2013-06-14,0.039774860611224636,0.00644532518849221
2013-06-17,0.04098863567008732,0.00649793801448895
2013-06-18,0.04372475248071232,0.006611696883982942
2013-06-19,0.08120056549795243,0.00913009222720482
2013-06-20,0.08120056549795243,0.00913009222720482
2013-06-21,0.08120056549795243,0.00913009222720482
2013-06-24,0.08120056549795243,0.00913009222720482
2013-06-25,0.07791806605165202,0.009058809259353805
2013-06-26,0.059093656703467154,0.007889856339686316
2013-06-27,0.059207481247855964,0.007890267211928191
2013-06-28,0.059207481247855964,0.007890267211928191
2013-07-01,0.059207481247855964,0.007890267211928191
2013-07-02,0.05320645282930078,0.0073816547382829995
2013-07-03,0.03626396469123892,0.005141059122231658
2013-07-05,0.03615785227777946,0.005140508106682904
2013-07-08,0.037675674566877586,0.005283255376463405
2013-07-09,0.055391839798044976,0.006737469558773658
2013-07-10,0.0381282948391459,0.005290605211795648
2013-07-11,0.03886420808312957,0.005302099405801759
2013-07-12,0.04960784786761196,0.0059553887906685895
2013-07-15,0.049719639424472904,0.005955919547623454
2013-07-16,0.045235513949204,0.0056060991657953104
2013-07-17,0.03224016608942764,0.004276850487719033
2013-07-18,0.03517599460290739,0.004568276301627735
2013-07-19,0.03517599460290739,0.004568276301627735
2013-07-22,0.027474295222121692,0.0040413123389802155
2013-07-23,0.031029176884060573,0.004302854646979994
2013-07-24,0.031029176884060573,0.004302854646979994
2013-07-25,0.04578489973504233,0.005671919679850435
2013-07-26,0.05246796789990549,0.005937047996049693
2013-07-29,0.04846344306220274,0.005657481095810682
2013-07-30,0.0436784040827687,0.005269805900986083
2013-07-31,0.04260911218893746,0.0051965877402251
2013-08-01,0.04260911218893746,0.0051965877402251
2013-08-02,0.042231319443584714,0.005199983030429293
2013-08-05,0.051003654444924995,0.005796789554571422
2013-08-06,0.051003654444924995,0.005796789554571422
2013-08-07,0.05015026532216402,0.005783878441687078
2013-08-08,0.029645066680498124,0.003799124507886443
2013-08-09,0.025153009260476776,0.0035482944652497806
2013-08-12,0.02559762061144203,0.0035562776291645456
2013-08-13,0.02559762061144203,0.0035562776291645456
2013-08-14,0.025862841882782085,0.0035597856310894574
2013-08-15,0.025862841882782085,0.0035597856310894574
2013-08-16,0.022465305843697717,0.0032697986010178114
2013-08-19,0.03220384583832042,0.003929190049486923
2013-08-20,0.0310394596043153,0.00387335692379978
2013-08-21,0.03780408267706334,0.004392382955668365
2013-08-22,0.03780408267706334,0.004392382955668365
2013-08-23,0.03885805514510568,0.004412899584598103
2013-08-26,0.038680670203705254,0.00441113441425868
2013-08-27,0.038680670203705254,0.00441113441425868
2013-08-28,0.036609352657091,0.004334526035274349
2013-08-29,0.036609352657091,0.004334526035274349
2013-08-30,0.036609352657091,0.004334526035274349
2013-09-03,0.02521888863157938,0.0031883793048438852
2013-09-04,0.02521888863157938,0.0031883793048438852
2013-09-05,0.020852732356777103,0.002914682340143547
2013-09-06,0.020841855587036225,0.0029138147594074742
2013-09-09,0.020841855587036225,0.0029138147594074742
2013-09-10,0.01743385432699232,0.0027843162715933904
2013-09-11,0.017361554307599766,0.002783594770019694
2013-09-12,0.01731423754055124,0.0027833050983888745
2013-09-13,0.017273640466799182,0.0027828643074316703
2013-09-16,0.017273640466799182,0.0027828643074316703
2013-09-17,0.015558556627066315,0.0025658459543046264
2013-09-18,0.03839271869475303,0.005123061652934637
2013-09-19,0.04390669629812723,0.0053103224620680125
2013-09-20,0.04390669629812723,0.0053103224620680125
2013-09-23,0.05066501679429814,0.005716916989715944
2013-09-24,0.05591092611965203,0.005978214011397856
2013-09-25,0.07362681298322943,0.007579305328685119
2013-09-26,0.06817699708995939,0.007319504980438578
2013-09-27,0.039725672499059075,0.005297611857009504
2013-09-30,0.03970985529918099,0.005297460508706153
2013-10-01,0.03970985529918099,0.005297460508706153
2013-10-02,0.041678963087493866,0.005418803236048466
2013-10-03,0.041678963087493866,0.005418803236048466
2013-10-04,0.04218705340798067,0.0054245476622970645
2013-10-07,0.03426281829024062,0.005072472639650828
2013-10-08,0.03426281829024062,0.005072472639650828
2013-10-09,0.025477056627987004,0.004363375314387298
2013-10-10,0.03163321478040776,0.004678556768752715
2013-10-11,0.014412108371598198,0.0023030572007096306
2013-10-14,0.014037197827452661,0.0022928230779757177
2013-10-15,0.004781375028008294,0.0010375668071449877
2013-10-16,0.003969347548388546,0.0009553987094325282
2013-10-17,0.0035921867258240222,0.0009316089412342654
2013-10-18,0.0032847850166487025,0.0009131600392871184
2013-10-21,0.010078488962737487,0.001946963934583782
2013-10-22,0.010078488962737487,0.001946963934583782
2013-10-23,0.00963628719452059,0.002016762421381616
2013-10-24,0.009555897109768452,0.002013950401442627
2013-10-25,0.008451143994917129,0.0017880330123093296
2013-10-28,0.00639281946019999,0.0012936179978178981
2013-10-29,0.006390054337092678,0.0012936150425735583
2013-10-30,0.006390054337092678,0.0012936150425735583
2013-10-31,0.009573249888830718,0.0016324917782266108
2013-11-01,0.01831991297511323,0.002553573455618249
2013-11-04,0.01831991297511323,0.002553573455618249
2013-11-05,0.018298009323044748,0.002515067562471094
2013-11-06,0.038009719508994955,0.005263769794357508
2013-11-07,0.039995012659051955,0.00531412680569508
2013-11-08,0.039995012659051955,0.00531412680569508
2013-11-11,0.039640725662833616,0.005300224729692837
2013-11-12,0.037262796795697384,0.005042324665609993
2013-11-13,0.03541744750875574,0.004993891373623395
2013-11-14,0.03968123212646227,0.004712829861804909
2013-11-15,0.037727194610411185,0.004616470526114535
2013-11-18,0.03982186008950456,0.004798121984593305
2013-11-19,0.05084055431277346,0.005743408414835362
2013-11-20,0.0403610796650518,0.0051935857019341
2013-11-21,0.03466733175068699,0.004893646129456791
2013-11-22,0.03698500904333422,0.00507549090216371
2013-11-25,0.03359800749065377,0.004822656566935042
2013-11-26,0.03303618884389298,0.004813134697443007
2013-11-27,0.03633255426080876,0.004947449960460137
2013-11-29,0.032298532984504864,0.004307446479310332
2013-12-02,0.028459271763747566,0.0040642521566233835
2013-12-03,0.028459271763747566,0.0040642521566233835
2013-12-04,0.013253369466427684,0.0022218611076813112
2013-12-05,0.017472713488111715,0.002777017704839752
2013-12-06,0.03336497588893615,0.004545597140705828
2013-12-09,0.03348093647010948,0.004524598479028332
2013-12-10,0.03248511812763726,0.004500585872535623
2013-12-11,0.03248511812763726,0.004500585872535623
2013-12-12,0.026674958286024376,0.00411796515764621
2013-12-13,0.022722080271749226,0.0038626126273407506
2013-12-16,0.024561719584820875,0.00393259240832881
2013-12-17,0.022684774460336444,0.0037975333181293966
2013-12-18,0.022684774460336444,0.0037975333181293966
2013-12-19,0.020905046779066128,0.003721431604903682
2013-12-20,0.020964740985816178,0.0037219103412489012
2013-12-23,0.019155952160599243,0.0036477428425728863
2013-12-24,0.022383717589192574,0.0038580192090081605
2013-12-26,0.040279265004467185,0.007581526902558532
2013-12-27,0.04073853764772679,0.007578629409644201
2013-12-30,0.04073754086447146,0.0075583665662484105
2013-12-31,0.04144328799553186,0.007689342077230008
2014-01-02,0.042598213661180176,0.007710730243546772
2014-01-03,0.04268335101795426,0.007711200247579189
2014-01-06,0.041376685391303916,0.007688850049946383
2014-01-07,0.041585002121774683,0.007690685088474779
2014-01-08,0.041805598752001766,0.007692307680218219
2014-01-09,0.04182739341776645,0.00769233855564093
2014-01-10,0.04280356080670295,0.007725168088480236
2014-01-13,0.04280356080670295,0.007725168088480236
2014-01-14,0.0295407476322359,0.005408201383429003
2014-01-15,0.029931541298959023,0.005441170423379247
2014-01-16,0.030875781963081862,0.005468434787939746
2014-01-17,0.030875781963081862,0.005468434787939746
2014-01-21,0.03329201500244003,0.004772041000293112
2014-01-22,0.04800964319584939,0.005600875298530034
2014-01-23,0.04431526031523434,0.005310576071675004
2014-01-24,0.027258250862425296,0.0036864918471563226
2014-01-27,0.031453784596869844,0.003921220808153111
2014-01-28,0.027413316780104842,0.0036882472265011386
2014-01-29,0.037871963772048094,0.00489222076541733
